port,jdate,P,Y,D,R,E,PE,vwret,n
B,1994-12-31,330.6012380048229,0.03226242950181564,10.665999134343572,0.07313388900947577,24.178154246640002,13.673551530541916,0.0128303459914812,507.0
B,1995-01-31,339.97646370569043,0.03158493988186424,10.738136167393032,0.07526856540279817,25.589540693843798,13.285758731397639,0.028690833545214765,508.0
B,1995-02-28,351.94114198721894,0.030681526910563063,10.798091618815153,0.0768889132493287,27.06037193512495,13.005776226245866,0.03861105839659589,507.0
B,1995-03-31,361.17350552872296,0.03018330691547415,10.901410767111145,0.07849485414727143,28.35026163833584,12.73968861861706,0.026911739559929298,504.0
B,1995-04-30,369.8848320205894,0.029366445700498928,10.862202834970805,0.07989891127686823,29.55339537627238,12.515815097088975,0.027593587517172176,503.0
B,1995-05-31,383.8547486542246,0.0285974631039977,10.977272011933499,0.08111595214858197,31.13674342384204,12.328031336774261,0.0397566384895468,502.0
B,1995-06-30,392.2088260071678,0.02814460872197732,11.038563945277819,0.0817099308931331,32.04735606872254,12.238414462837833,0.02442633531231948,502.0
B,1995-07-31,406.1943445191061,0.030276967716012654,12.298333055431897,0.08221222189812549,33.394139585368386,12.163641571920596,0.03601232761712222,555.0
B,1995-08-31,407.73197960163793,0.027581110794550345,11.245700903874116,0.08286212832647184,33.78553961655732,12.068239377826016,0.007192455519091484,555.0
B,1995-09-30,424.0440374979697,0.026878210029728695,11.39754470172458,0.0824955139090874,34.981730793479336,12.121871270503641,0.043225855974675764,554.0
B,1995-10-31,422.76593376310257,0.02707711667931585,11.447282516543444,0.08265202723697873,34.9424614722547,12.098916789213337,-0.0043233741326320725,552.0
B,1995-11-30,441.395470926041,0.026084122807569592,11.513413670339867,0.08233147180402413,36.3407387689713,12.146023605412127,0.0446824680504793,550.0
B,1995-12-31,449.1143113866258,0.026002265780242898,11.677989690385813,0.08038042191634444,36.09999783792548,12.440840395696672,0.01569709468217834,547.0
B,1996-01-31,465.63293592129213,0.02574390042845854,11.98720793856856,0.0791041070391572,36.833477604074915,12.64156865464636,0.03368295299376235,545.0
B,1996-02-29,472.84047794608216,0.025672655978222044,12.139070922887855,0.0780101121106661,36.88633869503481,12.818850953340354,0.012622034776966447,544.0
B,1996-03-31,477.2986876820495,0.025591702114286095,12.214885834698684,0.0759125899858368,36.2329795787854,13.173045474888585,0.007855945090163716,544.0
B,1996-04-30,485.9362595887446,0.02525174815974478,12.270740048823344,0.07453909523336608,36.22124913083113,13.415778617505516,0.014933394596819995,539.0
B,1996-05-31,496.59884837903877,0.025012211334972178,12.421035344360323,0.07334956354661103,36.42530878635216,13.63334628930049,0.024580910723811834,539.0
B,1996-06-30,498.51692880815534,0.02504547781852394,12.485594682623333,0.07152507227170594,35.6564593616722,13.981111353529975,0.0027242199914171753,539.0
B,1996-07-31,475.89484596600863,0.025176449098417458,11.981342365662433,0.07068681089380738,33.63948898213685,14.146910680442176,-0.04704747565225892,572.0
B,1996-08-31,488.06475189973906,0.02476872904496353,12.088743596201986,0.06980454552170644,34.069138191525695,14.325714644027583,0.024348426561761036,572.0
B,1996-09-30,515.8136105173776,0.022731340529744588,11.725134830547555,0.06826794869844192,35.21353710075844,14.648162410991308,0.05594265475572745,570.0
B,1996-10-31,529.0294444791857,0.022223312010873526,11.756786407600037,0.06704397412061606,35.46823638470642,14.915583586989353,0.023034804200808404,569.0
B,1996-11-30,566.3512024961645,0.020854820825166032,11.811152852174837,0.06581993103426177,37.27719708946877,15.192966390065983,0.07499351321904968,570.0
B,1996-12-31,554.3798053387004,0.021458972947881346,11.8964212456149,0.06528986986989233,36.19538534905999,15.316311734006664,-0.017224028311597552,568.0
B,1997-01-31,591.7132958672573,0.020318466145684295,12.022706570030143,0.0646398573366609,38.24826302906494,15.47033117340814,0.06056145350209175,567.0
B,1997-02-28,593.3726931469357,0.020488246587019924,12.157166055198527,0.06407502833471916,38.020372126438524,15.60670398421265,0.005648779229936958,566.0
B,1997-03-31,568.1598875698734,0.021556684652022987,12.247643528272596,0.06383178534702211,36.26665998614837,15.666176256288157,-0.04411499180626618,566.0
B,1997-04-30,602.2819187235535,0.020457272575664532,12.321045378721966,0.06336259625083111,38.1621460452564,15.78218158929817,0.05769667002781783,564.0
B,1997-05-31,638.9544326425682,0.019476190310170595,12.444398129673738,0.06273217929936464,40.0830040326574,15.940782086142638,0.06239639677495168,564.0
B,1997-06-30,668.0051802864372,0.018791655480708155,12.552923207271066,0.06186279153037048,41.32466520926741,16.164805616782864,0.041898257664024365,559.0
B,1997-07-31,723.8500415502359,0.01705460108129676,12.344973701319358,0.06049415102784777,43.788693735053855,16.53052374500903,0.08198839292493453,596.0
B,1997-08-31,690.6292874585438,0.01807337243584569,12.482000327340995,0.05945493401721406,41.06131871620328,16.819461942560878,-0.05159337821544233,592.0
B,1997-09-30,728.9064046214561,0.01724055111434688,12.566748126451023,0.0584433481356744,42.59973076361451,17.1105871223964,0.053598808899714086,591.0
B,1997-10-31,705.419669601643,0.017845904445788822,12.588852017890844,0.05769823281749079,40.701468330713034,17.331553345198074,-0.03167726509109164,590.0
B,1997-11-30,737.0639299898405,0.01715610260130757,12.645144406628683,0.05708196016990507,42.07305389435378,17.518669594097492,0.044694111010043364,589.0
B,1997-12-31,749.9059132114577,0.01714832190541868,12.859627998527039,0.05602958077305548,42.0169139364733,17.847715192630854,0.019603492340818526,591.0
B,1998-01-31,758.8265977664224,0.017059388624467403,12.945117829879809,0.055247223831983404,41.923062896463975,18.100457011942847,0.010067302149994328,592.0
B,1998-02-28,814.1763536274468,0.01603766918813107,13.05749102027581,0.05419608161160378,44.12516810743109,18.451518454166116,0.07336129818781055,591.0
B,1998-03-31,857.8856929964853,0.015281784578789169,13.110024353597549,0.05281886695486562,45.31255028086405,18.932628767945978,0.051371545542878115,589.0
B,1998-04-30,869.6313873018038,0.015220407274553052,13.236143893468038,0.051684365881443574,44.94634680329379,19.348210681231045,0.012597613432632274,586.0
B,1998-05-31,853.3926460644212,0.01563971962933149,13.34682171818087,0.050903826540086204,43.44095122584848,19.64488856672712,-0.018523065536186756,584.0
B,1998-06-30,895.3181701535641,0.014997621275180863,13.427642836751094,0.04997906989451539,44.747169403934606,20.008375548215994,0.042466712515765566,581.0
B,1998-07-31,889.2164771554304,0.014900351294420609,13.24963788640305,0.04950190212504599,44.01790702012631,20.20124393349402,-0.010939576662879605,626.0
B,1998-08-31,757.8649765515761,0.017577954672596798,13.321716205772239,0.0494763083926473,37.4963612998522,20.21169388920315,-0.14732423625902494,623.0
B,1998-09-30,811.3530331091233,0.016572834407153687,13.446419463459383,0.0491403490948317,39.87017128613286,20.349875782733793,0.06727305105216415,619.0
B,1998-10-31,887.5482850649282,0.015447514713636317,13.71041519260316,0.0483042175831081,42.872325477290744,20.702126026148456,0.08017989951049036,613.0
B,1998-11-30,944.9032362571365,0.014544382875785945,13.743034448693018,0.047445645325761225,44.83154381462006,21.076749892092565,0.06417534041598624,609.0
B,1998-12-31,1005.7570377086785,0.013913081339611173,13.993179473527226,0.046294441744719354,46.56096059154592,21.600865294245967,0.06582386822654936,606.0
B,1999-01-31,1051.6569278535667,0.013343459920170768,14.032742066583989,0.04504843022311931,47.375493733071416,22.19833177420664,0.039773118254293006,602.0
B,1999-02-28,1019.4955506857284,0.013853376972364237,14.123456185297465,0.04419487280622537,45.056476189068455,22.627059124811833,-0.0329977887157682,601.0
B,1999-03-31,1064.4376880909986,0.01327137608394651,14.126552876582194,0.0431751353117871,45.9572412142947,23.161479235178987,0.03987728360054227,598.0
B,1999-04-30,1103.6839596926213,0.012939695384404523,14.28133423907592,0.04212878362049984,46.49686272330691,23.736740396022274,0.03614038937058486,595.0
B,1999-05-31,1075.7528543092235,0.013999211049134564,15.059691244183727,0.04108028510723467,44.192233959944375,24.342576917118077,-0.022363588840265503,593.0
B,1999-06-30,1136.158043119542,0.01339519040080123,15.219053312988,0.04036124157685434,45.85674924783393,24.776244756887323,0.051048471850808914,583.0
B,1999-07-31,1100.9587384771369,0.01363436426562312,15.010872481818184,0.03968018618320788,43.68624772280246,25.201494654860934,-0.0333969023884249,651.0
B,1999-08-31,1095.4771444081455,0.01381993701649941,15.1394251387352,0.03836921218267406,42.032594995066006,26.062562745334613,-0.006444717913985921,649.0
B,1999-09-30,1066.13815748152,0.014223370063710963,15.164077552902615,0.03776205731437271,40.259570207856875,26.48160802455505,-0.028845597159554977,647.0
B,1999-10-31,1157.034471484846,0.01326315760376597,15.345930548293579,0.03725871830538887,43.109621442678375,26.83935587380004,0.0694318140559179,642.0
B,1999-11-30,1184.7364066049615,0.01308651410670298,15.504069697760427,0.03690742334302573,43.72556810846438,27.094820212881825,0.026163251395278017,639.0
